Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Foreign direct investment, net (BoP, current US$)"	Tunisia	TUN	-77419354.84	-750720443.6	-2600674976	-1525244858	-1334497695	-432666011.6	-1554269129	-1058622582	-1024754444	-970521888.7	-695100945.1	..
"Foreign direct investment, net (BoP, current US$)"	Uganda	UGA	0	-160700000	-728860900.7	-812720321.7	-506658423.5	-906140427.6	-1159051460	-1143207356	-1031546243	-737364516.3	-625551461.6	-699189703.1
"Foreign direct investment, net (BoP, current US$)"	Ukraine	UKR	..	-594000000	-9903000000	-4654000000	-5759000000	-7015000000	-7195000000	-4079000000	-299000000	-3012000000	-3268000000	-2194000000
"Foreign direct investment, net (BoP, current US$)"	Uzbekistan	UZB	..	..	..	..	..	..	..	..	..	..	..	..
"Foreign direct investment, net (BoP, current US$)"	Vanuatu	VUT	-13111196.87	-20256089.64	-37208624.3	-32090449.59	-62140006.93	-60321226.79	-59999936.56	-58996716.62	-12815752.37	-29505200.99	..	..
"Foreign direct investment, net (BoP, current US$)"	Vietnam	VNM	..	-1298000000	-9279000000	-6900000000	-7100000000	-6480000000	-7168000000	-6944000000	-8050000000	-10700000000	-11600000000	-13560000000
"Foreign direct investment, net (BoP, current US$)"	West Bank and Gaza	PSE	..	156135123.5	-55783519.61	-231154537.2	-121859266.5	-477386324.4	-29313100.07	-224046097.4	27743706.77	-29667905.72	-341458101.3	-221809113.8
"Foreign direct investment, net (BoP, current US$)"	"Yemen, Rep."	YEM	..	..	-1554630000	-129200000	-188641795.8	517842928.5	14239188.36	133570895.6	233104668.6	15444808.35	..	..
"Foreign direct investment, net (BoP, current US$)"	Zambia	ZMB	-202700000	-121700000	-938620000	-425242000	-633900000	-1109900000	-2433397000	-1690332000	-2483800000	-1724246018	-486094167.9	-1071898784
"Foreign direct investment, net (BoP, current US$)"	Zimbabwe	ZWE	12205847.82	..	..	-105000000	-122586666.7	-344300000	-349850000	-373050000	-472800000	-399200000	-343013813.4	..
"Foreign direct investment, net inflows (BoP, current US$)"	Least developed countries: UN classification	LDC	476717020.2	3801637310	18618251985	15360509874	16422890606	22653893728	22738951673	23977718141	28537301660	39397309252	31181128336	13312329874
"Foreign direct investment, net inflows (BoP, current US$)"	Afghanistan	AFG	..	170000	40353040	56107246.5	190774432	52173421	56823660	48311346	42975262.5	169146608	93589442.8	53390000
"Foreign direct investment, net inflows (BoP, current US$)"	Angola	AGO	-334800000	878620000	1678971010	2205298180	-3227211182	-3023770966	-6897954559	-7120017424	1921699719	9282167512	4104422620	..
"Foreign direct investment, net inflows (BoP, current US$)"	Bangladesh	BGD	3238781.189	280384629.7	1328422987	901286583.1	1232258247	1264725163	1584403460	2602962095	2539190940	2831152765	2326967495	2151370680
"Foreign direct investment, net inflows (BoP, current US$)"	Benin	BEN	62376777.14	-12763065.75	48016408.32	-18732013.56	53454932.99	161091309	281564661.1	360240965.3	405197656	149642289.7	131685942.7	..
"Foreign direct investment, net inflows (BoP, current US$)"	Bhutan	BTN	1600000	..	3144001.019	18299707.23	75274009.03	31141614.86	24380673.57	20433631.07	28951712.78	10768411.29	8075838.42	-10991204.89
"Foreign direct investment, net inflows (BoP, current US$)"	Bolivia	BOL	27200000	736350000	512335605.2	423040000	621997989.5	858941070.4	1059965391	1749612614	656566350.8	554643532.3	335365530.4	724658401.2
"Foreign direct investment, net inflows (BoP, current US$)"	Burkina Faso	BFA	460000	23219874.87	33056780.41	56426881.77	38832813.08	143657274.8	329300811.2	490264030.5	356821732.4	231726245.4	390311401.4	..
"Foreign direct investment, net inflows (BoP, current US$)"	Burundi	BDI	1255434.743	11683518.19	3833208.348	348404.5346	780582.0036	3354999.181	604919.6515	116727136.5	81747197.23	49622865.77	55420.35666	..
"Foreign direct investment, net inflows (BoP, current US$)"	Cabo Verde	CPV	252601.2166	34202238.38	210903689.3	126003552.2	116200563.6	102246382.2	128009964.8	89297444	180589795.4	96071472.84	121946001.9	109144061
"Foreign direct investment, net inflows (BoP, current US$)"	Cambodia	KHM	..	118308566.3	815180218	928393617.3	1342161498	1372479637	1835222684	1871724857	1720355930	1700968602	2287033631	..
"Foreign direct investment, net inflows (BoP, current US$)"	Cameroon	CMR	-112831336.8	159311348	20910875.62	743285027.3	535742601.5	652411755.8	527394101.2	547249169.1	724889079.4	693811395.4	663725132	..
"Foreign direct investment, net inflows (BoP, current US$)"	Central African Republic	CAF	697850.0651	889074.9126	117110000	42280000	61520000	36908455.89	70035157.33	1852792.612	3475007.991	3000000	31196880.99	..
"Foreign direct investment, net inflows (BoP, current US$)"	Chad	TCD	9400000	115172421.5	466131000	374900000	313000000	281900000	579793037.4	520200793.5	-675545847.1	600219798.8	559857539.9	..
"Foreign direct investment, net inflows (BoP, current US$)"	Comoros	COM	393003.1038	93636.11508	4631824.185	13784111.95	8342263.125	23088175.8	10375785.66	4230442.065	4678330.436	5146839.506	8015631.043	..
"Foreign direct investment, net inflows (BoP, current US$)"	"Congo, Dem. Rep."	COD	-14460000	94190400	1726800000	-243200000	2742300000	1686900000	3312142743	2098249103	1843173236	1673500100	1204708617	..
"Foreign direct investment, net inflows (BoP, current US$)"	"Congo, Rep."	COG	22551558.22	-97897925.12	1940120151	1184284701	1520744891	298288001.2	-69253909.37	1878325499	2887256932	4276601046	2006000000	..
"Foreign direct investment, net inflows (BoP, current US$)"	Cote d'Ivoire	CIV	48114925.54	234701641.1	466489597	396030774	358118909	301577298.6	330274411.5	407476278.3	438772571	494209964.3	577479244.1	..
"Foreign direct investment, net inflows (BoP, current US$)"	Djibouti	DJI	..	3286049.482	227654582.2	96859684.56	36501032.52	79000230.7	109998255.7	286004467.7	152998382.3	123998424.5	159998874.6	..
"Foreign direct investment, net inflows (BoP, current US$)"	"Egypt, Arab Rep."	EGY	734000000	1235000000	9494600000	6711600000	6385600000	-482700000	2797700000	4192200000	4612200000	6925200000	8106800000	7391700000
"Foreign direct investment, net inflows (BoP, current US$)"	El Salvador	SLV	1898272.086	173400000	903050000	368730000	-113160683.7	122500004.3	430126687.5	245179098.3	506295970.3	494541718.1	479469380.7	330917516.7
"Foreign direct investment, net inflows (BoP, current US$)"	Eritrea	ERI	..	27870106.71	39000000	91000000	91000000	39000000	41358136.65	43858858.13	46510785.84	49323061.48	52305383.53	..
"Foreign direct investment, net inflows (BoP, current US$)"	Ethiopia	ETH	..	134640000	108537544	221459581.4	288271568.3	626509560.4	278562822.2	1343876024	1855050376	2626520130	3988953392	..
"Foreign direct investment, net inflows (BoP, current US$)"	"Gambia, The"	GMB	14120000	43520000	70792382.32	39447343.71	37140887.81	36077136.08	41183457.77	68340322.38	23014092.04	-1692732.888	-1526519.341	..
"Foreign direct investment, net inflows (BoP, current US$)"	Georgia	GEO	..	131466678.3	1596712488	658217023.1	900378254.4	1166064355	942896945.1	1028022462	1817880235	1659056485	1607524777	1801969932
"Foreign direct investment, net inflows (BoP, current US$)"	Ghana	GHA	14800000	165900000	2714916344	2372540000	2527350000	3247588000	3294520000	3227000000	3363389444	3192320531	3485333369	3254990000
"Foreign direct investment, net inflows (BoP, current US$)"	Guinea	GIN	17860000	9942000	381880000	91030000	101350000	956060000	605560000	190000	-73758603.66	-53167637.28	1511611268	..
"Foreign direct investment, net inflows (BoP, current US$)"	Guinea-Bissau	GNB	2020000	702270.8631	6630074.028	18890200	26240200	25024047.39	6624917.193	19639703.8	28852727.69	18575499.45	14221700	..
"Foreign direct investment, net inflows (BoP, current US$)"	Haiti	HTI	8000000	13250000	29800000	55470000	178000000	119000000	156000000	161918586.3	99000000	105680000	104900000	..
"Foreign direct investment, net inflows (BoP, current US$)"	Honduras	HND	43500000	349978000	1200798087	494497450.5	607376418.1	1042571021	1081346796	1069029263	1704790710	1316679827	1147030450	1264579024
"Foreign direct investment, net inflows (BoP, current US$)"	India	IND	236690000	3584217307	43406277076	35581372930	27396885034	36498654598	23995685014	28153031270	34576643694	44009492130	44458571546	39978394935
"Foreign direct investment, net inflows (BoP, current US$)"	Indonesia	IDN	1093000000	-4550355286	9318453650	4877369178	15292009411	20564938227	21200778608	23281742362	25120732060	19779127977	4541713739	22078215176
"Foreign direct investment, net inflows (BoP, current US$)"	Kenya	KEN	57081096.18	110904550.4	95585680.23	116257609	178064606.8	1450474757	1380173662	1118825000	820937598.4	619724470.5	393359420.9	671728846.8
"Foreign direct investment, net inflows (BoP, current US$)"	Kiribati	KIR	299752.548	721810.2654	-1267679.262	4995548.978	-6602470.868	-348737.5792	-2385943.82	-131575.3582	1234303.406	837637.7448	2065230.151	..
"Foreign direct investment, net inflows (BoP, current US$)"	"Korea, Dem. People’s Rep."	PRK	-60790000	11056000	167971000	8623000	14167000	126001000	221333000	88718000	78762000	81644000	93023000	..
"Foreign direct investment, net inflows (BoP, current US$)"	Kosovo	XKX	..	..	536790831.6	402847262.6	490155912.2	534963235	293195016.9	371509940.9	199792911.9	343253796	243729654.2	324802905.2
"Foreign direct investment, net inflows (BoP, current US$)"	Kyrgyz Republic	KGZ	..	-2360124.961	376992152.1	189377400	472768300	685760800	260927500	612016900	343010700	1144054000	619220700	93791000
"Foreign direct investment, net inflows (BoP, current US$)"	Lao PDR	LAO	6000000	33890000	227770000	318598209.1	278805903.1	300743507.1	294375016	426667686.2	913243369.8	1421167447	997439368.7	..
"Foreign direct investment, net inflows (BoP, current US$)"	Lesotho	LSO	17080426.42	32403928.09	11009973.06	91349553.1	9507301.296	61173319.21	56653435.23	50429031.34	94459059.36	113220010.4	78477881.36	43161840.14
"Foreign direct investment, net inflows (BoP, current US$)"	Liberia	LBR	225240000	20800000	283536077.4	127803424.5	452342327.6	1312748380	646600000	700267800	720075739.2	721033135.4	453180000	..
"Foreign direct investment, net inflows (BoP, current US$)"	Madagascar	MDG	22387360.46	82952580.71	1134497642	1293330142	809707320.3	815534454.5	814789934.7	565176604.1	350686512	517269814.5	540842779.8	..
"Foreign direct investment, net inflows (BoP, current US$)"	Malawi	MWI	23300000	25999996.36	195424461.1	49130854.84	97010028.45	812753754.6	-8886001.78	451360605.7	598087746.6	516092796.5	325632351	277112167.4
"Foreign direct investment, net inflows (BoP, current US$)"	Mali	MLI	5729716.324	60181780.68	266432781.9	646609200.6	371569832.6	556147161.6	397865237.2	307853389.3	144023010.6	275414523.6	125530920.7	..
"Foreign direct investment, net inflows (BoP, current US$)"	Mauritania	MRT	6736220.521	40096000	342770662	-3072044.396	130528391.3	588749564.2	1386098851	1126004760	502589833.8	501726765.7	271134845	588217194.8
"Foreign direct investment, net inflows (BoP, current US$)"	"Micronesia, Fed. Sts."	FSM	..	..	-5300000	600000	800000	800000	1000000	800000	20209300	800000	..	..
"Foreign direct investment, net inflows (BoP, current US$)"	Moldova	MDA	..	127540000	726610000	258190000	286120000	347930000	250770000	241880000	341850000	216140000	90970000	208460000
"Foreign direct investment, net inflows (BoP, current US$)"	Mongolia	MNG	..	53700000	844697949.5	623609218.2	1691421732	4571161963	4272473223	2059702973	337768268.1	94319767.47	-4156404704	1494350363
"Foreign direct investment, net inflows (BoP, current US$)"	Morocco	MAR	165122977.8	220739724.5	2466288357	1970323920	1240625859	2521362081	2841954371	3360909924	3525384612	3252913902	2318278920	2645339460
"Foreign direct investment, net inflows (BoP, current US$)"	Mozambique	MOZ	9200000	139200000	641399415.8	930100407.8	1258453097	3663937118	5635092659	6697422432	4998799334	3868353885	3128149929	2319071971
"Foreign direct investment, net inflows (BoP, current US$)"	Myanmar	MMR	162787693.2	254789765.5	863880447.3	1078972201	901133534.9	2519813313	1333856137	2254603965	2175015284	4083839112	3278096410	4684890471
"Foreign direct investment, net inflows (BoP, current US$)"	Nepal	NPL	5940000	-484827	995123.9307	38271269.97	87741711.63	94022157.12	91996607.25	74244986.77	30403267.33	51895699.93	105996375.6	196265098.6
"Foreign direct investment, net inflows (BoP, current US$)"	Nicaragua	NIC	670000	266500000	627300000	433900000	489900000	936300000	767700000	815500000	884100000	949900000	898900000	896600000
"Foreign direct investment, net inflows (BoP, current US$)"	Niger	NER	40813210.12	15728052.19	281935056.4	631278387	795859656	1065789606	841275555.8	719134023.7	821872392.1	529263979.5	301127925.2	..
"Foreign direct investment, net inflows (BoP, current US$)"	Nigeria	NGA	587882970.6	1140167556	8195499253	8554740717	6026232041	8841113287	7069934205	5562873606	4651465948	3137318700	4445102771	3497233435
"Foreign direct investment, net inflows (BoP, current US$)"	Pakistan	PAK	245262963.5	308000000	5438000000	2338000000	2022000000	1326000000	859000000	1333000000	1868000000	1621000000	2488000000	2815000000
"Foreign direct investment, net inflows (BoP, current US$)"	Papua New Guinea	PNG	155413498.3	96495382.31	-30591591.76	418816685.9	28720688.24	-309831004.1	-63782355.93	18222240.04	-30389394.59	203474073.9	-39769816.36	..
"Foreign direct investment, net inflows (BoP, current US$)"	Philippines	PHL	530000000	1487000000	1340027563	2064620678	1070386940	2007150725	3215415155	3737371740	5739574024	5639155962	8279548275	10049367206
"Foreign direct investment, net inflows (BoP, current US$)"	Rwanda	RWA	7562353.797	8319040.466	103346051.9	118670000	250504802.9	119105385.8	254963244.4	257642420.2	314742419	223334652.8	266300000	293413074
"Foreign direct investment, net inflows (BoP, current US$)"	Sao Tome and Principe	STP	..	3800000	79143388.76	15500000	50600000	32152348.55	22471527.03	12162344.82	26489982.13	27924059.14	23331087.12	41026409.86
"Foreign direct investment, net inflows (BoP, current US$)"	Senegal	SEN	56893144.78	81440916.06	453902667.5	330145120.8	271827672.5	338218819.4	276175329.5	311278273.7	402561894.3	409001268.1	392815564.9	..
"Foreign direct investment, net inflows (BoP, current US$)"	Sierra Leone	SLE	32434698.87	39000824.52	53095074.15	110430202.5	238404157.8	950477689	722447242.9	429664519.9	375089670.5	252435829.4	137965732.5	..
"Foreign direct investment, net inflows (BoP, current US$)"	Solomon Islands	SLB	10439803.07	2004350.292	75177085.38	48583116.34	165920898.3	120052792.5	23881499.3	53434351.38	21022029.97	32222728.56	37343622.77	36565531.53
"Foreign direct investment, net inflows (BoP, current US$)"	Somalia	SOM	5590000	270000	87000000	108000000	112000000	102000000	107330000	258000000	283000000	306000000	339000000	..
"Foreign direct investment, net inflows (BoP, current US$)"	South Sudan	SSD	..	..	..	..	..	..	161000000	-793000000	1035825.73	150000	-17000000	1420000
"Foreign direct investment, net inflows (BoP, current US$)"	Sri Lanka	LKA	43355119.72	172941409.8	752200000	404000000	477559000	955920000	941116591.2	932551317.6	893628980.3	679655644.2	897049375.9	1374894657
"Foreign direct investment, net inflows (BoP, current US$)"	Sudan	SDN	-31130000	392200000	1653120315	1726298403	2063730998	1734376994	2311460740	1687884179	1251280889	1728373403	1063767535	1065298481
"Foreign direct investment, net inflows (BoP, current US$)"	Swaziland	SWZ	30108364.99	90658006.19	105729374.7	65705859.52	135660413.7	98708321.72	26480002.33	81790158.4	25782635.17	31498094.37	27049949.52	..
"Foreign direct investment, net inflows (BoP, current US$)"	Syrian Arab Republic	SYR	40000000	270000000	1465623386	2569548272	1469196863	..	..	..	..	..	..	..
"Foreign direct investment, net inflows (BoP, current US$)"	Tajikistan	TJK	..	23543300	375787400	15819400	79411810	161120270	239347550	125482830	309306960	426147890	240532377.2	200105714
"Foreign direct investment, net inflows (BoP, current US$)"	Tanzania	TZA	10000	463400858.8	1383260000	952630000	1813200000	1229361018	1799646137	2087261310	1672550443	1604581620	1365387800	..
"Foreign direct investment, net inflows (BoP, current US$)"	Timor-Leste	TLS	..	..	39697970.75	47954750.66	30332806.77	49058168.54	40382443.85	55857105.62	33905491.52	42995500	5478700	6715937.467
"Foreign direct investment, net inflows (BoP, current US$)"	Togo	TGO	18239596.96	52687148.92	50687212.17	46118873.9	124942198.6	727757280.6	121518516.1	183547067.3	53948489.72	257756356.3	254938420.8	..
"Foreign direct investment, net inflows (BoP, current US$)"	Tunisia	TUN	76280834.91	750720443.6	2600674976	1525244858	1334497695	432666011.6	1554269129	1058622582	1024754444	970521888.7	695100945.1	..
"Foreign direct investment, net inflows (BoP, current US$)"	Uganda	UGA	-5910000	160700000	728860900.7	841570802.7	543872727.3	894293858	1205388488	1096000000	1058564540	737652140.2	625704361.9	699499135.7
"Foreign direct investment, net inflows (BoP, current US$)"	Ukraine	UKR	..	595000000	10700000000	4769000000	6451000000	7207000000	8175000000	4509000000	847000000	3050000000	3441000000	2428000000
"Foreign direct investment, net inflows (BoP, current US$)"	Uzbekistan	UZB	..	74700000	711300000	842000000	1636448861	1635145000	563040000	628866000	631790191.6	65403200.84	66502368.15	..
"Foreign direct investment, net inflows (BoP, current US$)"	Vanuatu	VUT	13111196.87	20256089.64	37694497.49	32140846.43	63109398.82	61117730.9	60388540.21	59379212.8	13266163.52	31021245.77	..	..
"Foreign direct investment, net inflows (BoP, current US$)"	Vietnam	VNM	180000000	1298000000	9579000000	7600000000	8000000000	7430000000	8368000000	8900000000	9200000000	11800000000	12600000000	14100000000
"Foreign direct investment, net inflows (BoP, current US$)"	West Bank and Gaza	PSE	..	62005481.83	51508000	300468000	179941047.8	238840690.6	62985366.11	189560177	159711665.3	104937726.7	296473530.8	203376299.1
